,year,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CAMS-CSM1-0,CESM2-WACCM,CanESM5,EC-Earth3,EC-Earth3-Veg,FGOALS-g3,FIO-ESM-2-0,GFDL-CM4,INM-CM4-8,IPSL-CM6A-LR,KACE-1-0-G,MIROC6,MPI-ESM1-2-LR,MRI-ESM2-0
tas,2058,2.7587375961250253,2.311517047896217,2.1398169234894624,1.6893620708601607,2.6182210226483087,3.3797922733768595,2.3388914066039823,2.8794315414205776,1.9469281670802492,2.7123202889690154,2.338371811254907,1.8792513088990954,2.8553974628448486,3.18331524678103,1.7059260274092953,1.9682133938768895,2.268630817847987
tas,2059,2.859579112131101,2.530837877573447,2.1837068789855087,1.7475750193553807,2.690142903003874,3.5632825683400804,2.511071389623344,2.908312965862436,1.9249552970533017,2.832305412983596,2.125307882785686,1.9662406393018255,2.7288081645965576,3.226928079791501,1.7035970711211756,2.2127864925391045,2.408431946913197
tas,2060,2.555761825820312,2.327268856438991,2.193062153457632,1.626501171531326,2.6792340545487954,3.5814127069348323,2.7285367117106127,2.935689878052377,1.967906357574364,2.8816196188983887,2.252822611999406,2.017309425978828,2.8857955932617188,3.267153823235764,1.9365169187563538,2.0960285019789304,2.2924035064805586
tas,2061,2.773255168820602,2.3538161413207774,2.116992836582199,1.81099458764524,2.733393466469593,3.466934508866553,2.510470970282858,2.7553675339710204,1.8598468555143721,2.7780913719027183,2.3557875364306162,2.0432053432270343,2.918828248977661,3.294271655232625,1.9810437176493376,1.88375684876443,2.2773289369111844
tas,2062,2.921334340873017,2.5455323168568733,2.065176991599292,1.7815847219949792,2.6019042058627804,3.3953376361665684,2.590582061868053,2.7385930984305937,1.8928348934230523,2.6337606225288255,2.31223047199596,2.1563386170629713,3.01623272895813,3.342872622748525,1.5956363186562754,1.9411622137772184,2.4947572151876707
tas,2063,2.7660340351518045,2.47708943152017,2.2097164035578394,1.7368624810860307,2.576203243457845,3.5282603055341375,2.755555866152207,2.875429769145015,1.900229422542348,2.7259860118149106,2.236797226294565,2.033003751767206,2.9852473735809326,3.315049999099903,1.597205281509133,2.1443451670578972,2.5240812893119227
tas,2064,2.7415710944664746,2.46891953870743,2.1452935774910977,1.8818680684423725,2.6024293269297423,3.4098889214437,2.670217193110654,2.9172716880500027,1.9521379789761728,2.8072792170910787,2.3554569234965044,2.0301893518480227,2.932062864303589,3.279349238732569,1.7795913257678062,2.09660625818015,2.401976331213433
tas,2065,2.9054593371057345,2.5978804109028695,2.2605040243561234,1.8096525004641297,2.6112604964821933,3.4355041986534522,2.6549734538696534,2.9925374262378788,1.9303903850775253,2.792632159448388,2.4746899809939955,2.1081451527402115,2.8469951152801514,3.2888933727405125,1.9711244342898198,1.9790155476384257,2.435427391093517
tas,2066,2.7306876261417727,2.5273674685415366,2.1853795961630644,1.849581280275686,2.5474402508315044,3.6060697730779956,2.7553312019240317,3.0225694977844597,1.9262983867405599,2.8797181544906607,2.4091063278181033,2.0930038638105137,3.0453059673309326,3.398404636221334,2.1358980672123757,2.204644333318285,2.344464537693535
tas,2067,2.8249465919605115,2.429993880396291,2.131307385718273,1.8060931624760646,2.7916215268405296,3.5410280726273555,2.6181116290665094,2.931643066272656,2.0412669502612792,2.9032384185013265,2.3186928895675485,2.00126386015503,3.244229555130005,3.4171586358004853,1.7728624540778195,2.2543470742071463,2.4155666502830067
tas,2068,2.9591435505413792,2.6201525661734544,2.2589134525358268,1.7587681778088324,2.939939037584864,3.4804274136594464,2.6602514781811,3.143838174464586,2.136597128942976,2.9336439294483845,2.3378956191858435,1.9583218076670903,3.2903594970703125,3.4769995772445035,1.9753346756793302,2.2736081935820116,2.360294639225193
tas,2069,3.045838953022345,2.6682071647390444,2.310689845446703,1.8690604950310075,2.7406835308934965,3.6848802964602214,2.573808987060559,3.1847256211956583,2.179533303608622,2.85664492707185,2.4296783695782316,2.0009775142161366,3.0229084491729736,3.4991416742126,2.020052196221272,1.983623609104536,2.356713469752999
tas,2070,3.0840243724650804,2.633077165928872,2.27807371900632,1.940403423910927,2.993466925013365,3.668555686291446,2.7135885819401344,3.0749172877032436,2.107248989827918,2.7465537188504023,2.484077408152274,2.087146167926079,2.99865984916687,3.443965048273275,1.9838417911121127,2.022344852635873,2.4592816148859242
tas,2071,3.151877286328466,2.7015320879537277,2.176904779343616,1.947639298884108,3.0439327029519205,3.7274031280904345,2.770741541125531,2.9660867489620224,2.0360819089962185,3.0183324451642526,2.5540089689679584,2.010490112499918,3.1929728984832764,3.434839355985081,1.985464848924816,2.0889443288294935,2.4209825601514345
tas,2072,3.072063201590126,2.3977067046129483,2.2328402277606565,2.0473808107533435,2.857146554681473,3.782467971420606,2.772072355407895,2.990499122021537,2.167538001236295,2.9477843830555392,2.6511811780867256,2.068392997224919,3.2173080444335938,3.4744006087664636,2.219659118012833,2.2408249971717282,2.488947524903002
tas,2073,3.062083447005359,2.5364663106873686,2.1993674277340696,1.967269525373614,2.890182910021475,3.8255313698352986,2.893027218677877,3.0709803829430817,2.1910754182537175,2.9156878207795955,2.7235828690707202,2.1262586049299634,3.53009033203125,3.599185820900805,2.1775952701990064,2.1911508699059445,2.464971568646684
tas,2074,3.132455345989707,2.552934178747582,2.2907170775389907,2.003103944110473,2.9840993664050095,3.8632055865395407,2.958180833407264,3.2503262298733326,2.155556812939286,2.8521637636163084,2.4625110721617696,2.167906668740059,3.2691242694854736,3.4622008344501958,1.8416781895284704,2.2383898687492754,2.401206193199021
tas,2075,3.1311192055824884,2.5380245038093108,2.3058450894026996,1.9745563273227684,3.068094450974101,3.744428057553236,2.6623408441081153,2.9101336545541443,2.2096453271878715,3.0179381823845497,2.5536907397215174,2.094017093332885,3.190312623977661,3.380148506524577,1.7801383959889894,2.294858576333676,2.4724094081316914
tas,2076,3.170034562592837,2.6430759088798275,2.360100680946696,2.059302874675202,2.923815106229654,3.8365349254874466,2.7936923429494462,3.164240240831518,2.1787493235890545,2.984004265336987,2.647796929072006,2.0841797970592637,3.488248109817505,3.537574435010361,2.008226267432704,2.2576500997990743,2.614374563741739
tas,2077,3.0709703455942474,2.7000182663153396,2.343203882276351,1.8337071819559678,2.9106456570387658,3.8601751577264594,2.943586639724529,3.3213128884061405,2.2406038941251154,3.0092733396634848,2.6721376820473446,2.2396930676864977,3.421544313430786,3.4732375006636715,2.273382284185004,2.1330386697779886,2.4523444651918425
tas,2078,2.935631307867496,2.7312336206586423,2.2867262822804313,1.9858158592923587,3.0641554465938774,3.8880505371261287,2.7867582606507235,3.1143739253919733,2.180168059697086,3.098053912258029,2.8647537418735616,2.239460627142833,3.3708598613739014,3.4631388157177647,2.056252979717158,2.314680431954244,2.5418061819917503
tas,2079,3.2800647509584073,2.7534738142344346,2.2321807376326794,1.7714173147193624,3.19239106452604,3.9231553641185095,2.8852107190317704,3.2250063837133496,2.218946407230272,3.109931634998759,2.6556168270058245,2.163710748846517,3.2875595092773438,3.47407679001383,1.9162472485361708,2.3241419709534483,2.5699588986630792
tas,2080,3.2267970894280467,2.8219228471242133,2.1804299922855725,1.941204481284539,3.2057482750833564,3.7111582109153667,3.0406074902336493,3.524442701514019,2.217246367756592,3.1292254598246245,2.644624203832123,2.1605948060613307,3.208279848098755,3.478613668098859,2.003468075651213,2.228585679182032,2.556890047320588
tas,2081,3.2777620820153905,2.8736981404561135,2.1985965571423045,1.8403788416512488,3.255830719106143,3.7970903003923553,2.8591849539567513,3.2902763541311137,2.20744990057266,3.065602956872207,2.4681089800875733,2.2115134193361805,3.2501094341278076,3.520660772725075,2.081057128907053,2.2259037345585093,2.690167889618744
tas,2082,3.1416436551878206,2.8682331026723724,2.2678850466486202,2.115082286687008,3.2305997520647387,3.9967570710714946,2.7965812546023443,3.3241538996612405,2.162809276519719,3.246774717875487,2.6162834175541483,2.240861978911601,3.3625080585479736,3.6708996923564334,2.252508425858513,2.2945457356230983,2.6632333803405097
tas,2083,3.3159225885127817,2.8925717317758313,2.3195191424453676,1.8858833631365097,3.3255530160723006,3.9486237956191084,2.678601011579938,3.4010586453874034,2.197905957520433,3.2997102322730854,2.6768863731449244,2.1932489381087663,3.515228271484375,3.600312037531007,2.274671818877678,2.413520750441099,2.7320810213337743
tas,2084,3.268589579261852,2.7987248819013644,2.364747620247878,1.8107370772360365,3.279671155990627,4.024665657911541,2.7449613812252998,3.57092979290627,2.2363846048754255,3.1453733203699747,2.9470029434451086,2.153197908840852,3.6681010723114014,3.545224029472294,1.927289931448352,2.54461689650563,2.738795025278089
tas,2085,3.372029571396903,2.862582488366172,2.346969134452735,1.7540019044154604,3.0176419587859065,4.192818149603322,2.9949203393819395,3.4445774575554537,2.1316605224932963,3.101130493542579,3.039258550672239,2.23157512391154,3.7158000469207764,3.591833062494113,1.8448373017762758,2.352982338554862,2.70119635282002
tas,2086,3.3153633844205785,2.925216176419729,2.3028565449661187,2.047707042194143,3.220703934468389,4.151937892824155,3.2043288673666646,3.4499982931958377,2.2903278150741406,3.2588953889869905,2.628541233452566,2.2165077151852586,3.680086851119995,3.7554153757865882,2.0323000766276444,2.3162287614260557,2.72492911958931
tas,2087,3.4212820091407488,2.8175970350024735,2.4893733562067886,2.176169993519172,3.37983348044402,4.267650609219913,3.024705833070622,3.529785738406185,2.4023617792210863,3.389545890489155,2.908993230213241,2.2057614533669465,3.4705429077148438,3.6867274212433423,2.3083002066297573,2.3630326609230536,2.6672568373595027
tas,2088,3.3729797930083976,2.81172214533702,2.48515025836736,1.879680333776695,3.388882559184239,4.2371405400694755,3.084862030415598,3.486019209888331,2.2665213147236565,3.404410878034208,3.1091581537456583,2.2117313278036335,3.4736251831054688,3.639947778839295,2.2670865972911116,2.3634890241118476,2.6762698303710315
tas,2089,3.4181659264102393,2.9243868022737445,2.496212985885928,1.975203502596031,3.353241694319498,4.107477443852773,3.0847576812754482,3.511444364006285,2.1568438851516682,3.2477664783099036,2.89524977559716,2.2688911455679155,3.543790102005005,3.659488319684229,1.9783897235229897,2.318825921948099,2.667512254237986
tas,2090,3.4014213808686597,3.0303337002111164,2.5178605263228397,1.9979401592377997,3.35542165751419,4.101660962206083,3.104153693970403,3.57598885039161,2.2438413443698693,3.310983434376709,2.8986700507485685,2.3016468851471834,3.81799578666687,3.5766541416221287,2.0263799117888746,2.5050702368935682,2.7137645800697214
tas,2091,3.470150076310039,3.0468011112755895,2.462768135658488,1.8858953808053514,3.255207197067236,4.18870568442054,3.1021044596990683,3.7445744656077977,2.306412458284304,3.387504953094634,3.0685542388622102,2.2792044734319936,3.8188297748565674,3.6174457421820896,2.116643057504708,2.4090447453911046,2.8819326337120637
tas,2092,3.451971810035886,3.155680284182177,2.624083353797824,2.019216974912254,3.409073262731738,4.213186015385129,3.1462840529267737,3.3933053271939237,2.305746051567354,3.3947939162269116,3.0074091218822616,2.2919912721834,3.5980045795440674,3.658356915102928,2.3896848742487484,2.3835478819725373,2.609860200488806
tas,2093,3.468159931016691,3.1495410159790964,2.421538972344114,1.9976758084788646,3.3551315940617457,4.019429624112964,3.382755222437576,3.548205159984093,2.24321899775984,3.3837507125488933,2.823773148985462,2.317988533047213,3.5822322368621826,3.6864951871977447,2.4845825090861573,2.519074069315996,2.6858887683421053
tas,2094,3.427928084895342,3.129688888827578,2.6235640451744047,1.8258337442864512,3.1656336219534325,4.245640867415669,3.2058925728766163,3.7765294712766035,2.4210182820902824,3.3833745396694845,2.8865076893494765,2.2902543703243197,3.6659748554229736,3.6488457528577385,2.160855368819289,2.4426077093066425,2.832919431199135
tas,2095,3.4985804623389263,3.2421440771965706,2.63457269500023,1.9531428344181638,3.3081060949862056,4.435207909828226,3.167158438947818,3.672582454777777,2.4427859623213806,3.360819638972212,3.10779403207385,2.34501407810608,3.71380877494812,3.7521742036853283,2.0820246342118907,2.4233279930611125,2.55227182858764
tas,2096,3.6280221493823603,3.3382489685115453,2.534782793439078,2.0369417751354177,3.265113887051991,4.193258874054318,3.495572670912703,3.8915314613940475,2.4589162159790874,3.4874882290783233,3.105004197092569,2.2897846739591663,3.8832805156707764,3.7894917175000367,2.091459570454854,2.597279278463162,2.6771228285403006
tas,2097,3.4615651596359718,3.110151583103587,2.5917357725479397,2.1666608580813147,3.1266499541892045,4.205109738143264,3.1434524601096094,4.169685044238936,2.250157040171042,3.377057323614944,3.036166185994811,2.2611553045219352,3.88818359375,3.6086408829685723,2.0958953895515293,2.6342890517220354,2.816019446429067
tas,2098,3.5542586118091086,2.9494551821640393,2.5223228596140643,2.0251575456443,3.3036042488142527,4.302069967865701,3.2085715215305584,3.9150571934065588,2.3606778312358423,3.2660518056359016,3.1067245970113313,2.2467443927315145,3.53411865234375,3.5777642227359507,2.1965334543820725,2.5250584896877797,2.7109748515580634
tas,2099,3.5849996547913037,2.986753296646294,2.4916160293699883,1.9263452502995335,3.5115909607088724,4.31266689594906,3.352441883416025,3.5130821812270483,2.3120881946948373,3.3012809647916015,3.020138376895744,2.239350084740456,3.57519793510437,3.7051466742337076,2.3283754491117086,2.4963897145365053,2.6158962453549557
tas,2100,3.5654609792744147,3.0335639993964727,2.5460932104379594,,3.5548681287002495,4.344203395039941,3.317502284216976,3.7576832503511404,2.275898466159314,3.5609711778581783,3.035468593396151,2.2674869980182613,3.941533327102661,3.7565169771596345,2.48754606135653,2.500335407782032,2.697848633260572
